survey_year,age,gender,race,ethnicity,language_home,citizenship_status,place_birth,immigrant_generation,immigration_attitude,border_security_attitude,political_party,vote_intention,approval_rating
2014,77,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,53,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,58,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,72,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,24,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,38,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,24,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,20,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,22,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,21,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,30,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,58,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,29,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,20,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,35,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,22,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,24,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,86,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,18,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,23,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,81,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,24,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,19,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,25,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,42,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,68,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,58,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,63,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,38,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,27,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,58,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,24,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,55,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,62,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,44,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,64,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,81,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,49,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,47,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,27,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,35,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,35,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,75,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,38,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,70,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,57,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,55,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,22,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,45,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,19,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,44,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,63,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,69,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,30,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,51,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,24,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,22,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,60,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,55,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,72,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,45,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,65,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,65,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,76,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,39,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,55,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,25,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,71,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,57,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,67,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,84,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,18,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,46,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,65,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,57,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,62,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,69,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,71,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,79,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,33,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,35,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,74,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,63,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,58,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,69,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,25,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,39,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,68,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,72,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,49,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,50,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,49,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,72,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,38,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,20,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,35,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,80,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,34,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,51,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,65,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,42,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,34,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,63,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,48,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,79,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,68,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,22,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,47,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,45,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,21,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,78,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,72,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,49,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,71,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,60,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,42,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,73,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,46,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,24,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,40,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,34,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,71,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,72,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,75,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,69,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,39,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,68,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,61,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,48,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,53,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,60,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,49,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,51,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,48,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,68,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,37,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,23,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,24,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,60,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,36,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,65,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,38,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,41,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,65,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,74,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,35,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,20,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,45,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,33,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,60,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,65,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,28,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,22,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,40,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,68,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,30,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,46,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,22,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,60,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,23,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,44,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,35,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,48,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,25,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,39,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,19,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,29,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,40,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,76,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,40,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,65,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,44,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,67,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,70,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,71,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,52,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,41,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,59,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,68,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,62,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,67,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,61,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,77,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,46,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,21,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,83,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,33,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,37,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,50,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,40,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,34,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,48,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,35,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,24,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,71,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,71,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,46,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,25,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,19,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,52,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,18,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,40,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,18,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,42,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,54,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,61,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,68,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,67,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,20,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,67,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,32,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,80,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,63,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,19,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,84,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,74,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,36,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,70,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,80,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,76,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,80,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,70,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,25,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,57,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,27,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,66,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,47,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,60,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,73,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,70,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,26,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,64,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,45,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,43,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,26,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,70,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,56,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,55,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,42,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,50,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA
2014,31,1,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,47,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
2014,34,2,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA
